fee_rate,strategy_name,segment_name,drawdown_threshold,episode_start_date,episode_end_date,max_drawdown_in_episode,average_tau_during_episode,average_position_during_episode,average_gate_during_episode,average_base_exposure_C_during_episode,average_base_exposure_E_during_episode,average_unsmoothed_target_during_episode
0.0,v4.2_candidate_E,ETH_extra_early_2y,0.05,2021-09-09,2021-10-19,0.0736703214117631,0.25567862955500364,0.06803621778782797,0.5106961685675261,0.2441349139516154,0.177067821527725,0.06803621778782797
0.0,v4.2_candidate_E,ETH_extra_early_2y,0.05,2021-10-21,2021-10-24,0.06029916914397204,0.6520736470565718,0.24245615773431534,0.9749678612046223,0.6134151633961908,0.5980978554322893,0.24245615773431534
0.0,v4.2_candidate_E,ETH_extra_early_2y,0.05,2021-10-26,2021-10-28,0.06566676875402722,0.5974252561958128,0.21542347444129098,0.9899708614313972,0.5526947291064587,0.5471390498159426,0.21542347444129098
0.0,v4.2_candidate_E,ETH_extra_early_2y,0.05,2021-10-30,2021-11-01,0.05335257540336602,0.6514723426008319,0.24622548302733469,0.9955056909945627,0.6127470473342578,0.6099920148649612,0.24622548302733469
0.0,v4.2_candidate_E,ETH_extra_early_2y,0.05,2021-11-16,2023-05-17,0.13576499367340533,-0.06907952624799414,0.02996029842519425,0.20465211620886853,0.14165188175407295,0.09505687027978055,0.029955866681836106
0.0,v4.2_candidate_E,ETH_extra_early_2y,0.1,2022-08-19,2023-05-17,0.13576499367340533,0.10682489463626609,0.044561684323571,0.2977136230468842,0.20617256346888319,0.14746688103453068,0.04455275566415826
0.0,v4.2_candidate_E,ETH_3y_recent,0.05,2023-05-18,2024-02-29,0.13546680210361584,0.14896228062667552,0.06763716531975562,0.3441899569327235,0.24735911676847305,0.19441371212104458,0.06763716531975562
0.0,v4.2_candidate_E,ETH_3y_recent,0.05,2024-03-16,2025-08-08,0.11708576196573395,0.004854525662722299,0.049038734243630755,0.26039037520281366,0.18949506654907672,0.14406855593481613,0.049038734243630755
0.0,v4.2_candidate_E,ETH_3y_recent,0.05,2025-08-19,2025-08-19,0.056943175727579454,0.6254927849593537,0.20585820828038504,0.9998231707071206,0.5838808721770596,0.5837776249353067,0.20585820828038504
0.0,v4.2_candidate_E,ETH_3y_recent,0.05,2025-08-21,2025-08-21,0.05142334491126921,0.6681641174077375,0.24000759202193345,0.9998816266717085,0.6312934637863751,0.631218735477938,0.24000759202193345
0.0,v4.2_candidate_E,ETH_3y_recent,0.05,2025-08-25,2025-08-25,0.05082686202927067,0.5457431882242483,0.1893043716135639,0.9999469539370995,0.49527020913805364,0.495243937003387,0.1893043716135639
0.0,v4.2_candidate_E,ETH_3y_recent,0.05,2025-08-29,2025-09-11,0.05774520825736984,0.4810215739457739,0.1619710053220737,0.9999912238657831,0.4233573043841933,0.4233534820112858,0.1619710053220737
0.0,v4.2_candidate_E,ETH_3y_recent,0.05,2025-09-15,2025-09-16,0.0513259924173165,0.5470836985692547,0.19611462994102993,0.9999992869716772,0.4967596650769496,0.4967593101303567,0.19611462994102993
0.0,v4.2_candidate_E,ETH_3y_recent,0.05,2025-09-19,2026-05-16,0.07372081625219018,-0.23403450595158323,0.004938337346659697,0.043134876455597486,0.04761771212345734,0.012421148023973445,0.004938337346659697
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2023-05-18,2023-12-04,0.13546680210361584,-0.007952037250127046,0.03276706517796142,0.18706676986817014,0.15003031935437602,0.10053100927558618,0.03276706517796142
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2023-12-06,2023-12-06,0.10344299798259149,0.739917918083134,0.2525500245898316,0.9997611622419287,0.71101990898126,0.7108500905802548,0.2525500245898316
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2023-12-11,2024-02-18,0.12116152745923403,0.42702202442371834,0.10265229661046385,0.6441225255046489,0.38201656662037753,0.31326118191519975,0.10265229661046385
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2024-02-23,2024-02-23,0.10119446782533759,0.8280777597733582,0.2858487052344921,0.9486272907066065,0.8089752886370647,0.7674160363083736,0.2858487052344921
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2024-06-11,2024-11-10,0.10126903566845624,-0.2200475124893546,0.0006273234200849494,0.009175162154073843,0.03530083460208746,0.0018287912026389898,0.0006273234200849494
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2024-11-12,2024-11-20,0.10858444657543365,0.572435901998014,0.11836084466242491,0.7511422634852175,0.5249287799977932,0.38799040832351794,0.11836084466242491
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2024-11-22,2024-11-22,0.10090331463882529,0.6401998217250481,0.17993681960884966,0.9344940210319903,0.6002220241389423,0.5609038928495605,0.17993681960884966
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2024-11-26,2024-11-26,0.10168160466307419,0.6171518648476906,0.17024858506168006,0.9706451247859356,0.5746131831641007,0.5577454848759622,0.17024858506168006
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2024-12-19,2025-05-12,0.10206034494355043,-0.3526506160174226,0.0007465667581451549,0.01095359861565668,0.03269252850980948,0.002275106261496601,0.0007465667581451549
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2025-05-14,2025-05-21,0.10616622684997501,0.607461609048601,0.12657053897931786,0.7302892989912166,0.5638462322762233,0.4096605491435848,0.12657053897931786
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2025-05-23,2025-05-26,0.10565493638217738,0.5799125545058097,0.14874141170507876,0.9387973111768774,0.533236171673122,0.5008118463498173,0.14874141170507876
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2025-05-29,2025-06-09,0.11421766341417039,0.508596918611014,0.1315903227720477,0.9899085545222315,0.45399657623446,0.44903112657547767,0.1315903227720477
0.0,v4.2_candidate_E,ETH_3y_recent,0.1,2025-06-11,2025-07-15,0.11708576196573395,0.3200937587347709,0.05038755315603866,0.41479630138096246,0.2717623473999343,0.1672292703329111,0.05038755315603866
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2021-09-07,2021-09-07,0.05323850468513003,0.4310913129854109,0.2056857035811775,0.9993468349698396,0.3678792366504566,0.3676389507977544,0.13498173912766792
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2021-09-09,2021-10-19,0.0736703214117631,0.25567862955500364,0.06803621778782797,0.5106961685675261,0.2441349139516154,0.177067821527725,0.06803621778782797
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2021-10-21,2021-10-24,0.06029916914397204,0.6520736470565718,0.24245615773431534,0.9749678612046223,0.6134151633961908,0.5980978554322893,0.24245615773431534
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2021-10-26,2021-10-28,0.06566676875402722,0.5974252561958128,0.21542347444129098,0.9899708614313972,0.5526947291064587,0.5471390498159426,0.21542347444129098
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2021-10-30,2021-11-01,0.05335257540336602,0.6514723426008319,0.24622548302733469,0.9955056909945627,0.6127470473342578,0.6099920148649612,0.24622548302733469
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2021-11-16,2024-02-29,0.13576499367340533,0.006035354589212634,0.04293988893432543,0.2527225685156511,0.17806777132841173,0.12928506459830214,0.04293698391595192
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2024-03-16,2025-08-08,0.11708576196573395,0.004854525662722299,0.049038734243630755,0.26039037520281366,0.18949506654907672,0.14406855593481613,0.049038734243630755
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2025-08-19,2025-08-19,0.056943175727579454,0.6254927849593537,0.20585820828038504,0.9998231707071206,0.5838808721770596,0.5837776249353067,0.20585820828038504
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2025-08-21,2025-08-21,0.05142334491126921,0.6681641174077375,0.24000759202193345,0.9998816266717085,0.6312934637863751,0.631218735477938,0.24000759202193345
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2025-08-25,2025-08-25,0.05082686202927067,0.5457431882242483,0.1893043716135639,0.9999469539370995,0.49527020913805364,0.495243937003387,0.1893043716135639
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2025-08-29,2025-09-11,0.05774520825736984,0.4810215739457739,0.1619710053220737,0.9999912238657831,0.4233573043841933,0.4233534820112858,0.1619710053220737
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2025-09-15,2025-09-16,0.0513259924173165,0.5470836985692547,0.19611462994102993,0.9999992869716772,0.4967596650769496,0.4967593101303567,0.19611462994102993
0.0,v4.2_candidate_E,ETH_5y_full,0.05,2025-09-19,2026-05-16,0.07372081625219018,-0.23403450595158323,0.004938337346659697,0.043134876455597486,0.04761771212345734,0.012421148023973445,0.004938337346659697
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2022-08-19,2023-12-04,0.13576499367340533,0.05805076501858106,0.039549594580933524,0.25069455858827633,0.1823150770692723,0.12752161629130057,0.03954446012985475
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2023-12-06,2023-12-06,0.10344299798259149,0.739917918083134,0.2525500245898316,0.9997611622419287,0.71101990898126,0.7108500905802548,0.2525500245898316
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2023-12-11,2024-02-18,0.12116152745923403,0.42702202442371834,0.10265229661046385,0.6441225255046489,0.38201656662037753,0.31326118191519975,0.10265229661046385
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2024-02-23,2024-02-23,0.10119446782533759,0.8280777597733582,0.2858487052344921,0.9486272907066065,0.8089752886370647,0.7674160363083736,0.2858487052344921
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2024-06-11,2024-11-10,0.10126903566845624,-0.2200475124893546,0.0006273234200849494,0.009175162154073843,0.03530083460208746,0.0018287912026389898,0.0006273234200849494
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2024-11-12,2024-11-20,0.10858444657543365,0.572435901998014,0.11836084466242491,0.7511422634852175,0.5249287799977932,0.38799040832351794,0.11836084466242491
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2024-11-22,2024-11-22,0.10090331463882529,0.6401998217250481,0.17993681960884966,0.9344940210319903,0.6002220241389423,0.5609038928495605,0.17993681960884966
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2024-11-26,2024-11-26,0.10168160466307419,0.6171518648476906,0.17024858506168006,0.9706451247859356,0.5746131831641007,0.5577454848759622,0.17024858506168006
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2024-12-19,2025-05-12,0.10206034494355043,-0.3526506160174226,0.0007465667581451549,0.01095359861565668,0.03269252850980948,0.002275106261496601,0.0007465667581451549
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2025-05-14,2025-05-21,0.10616622684997501,0.607461609048601,0.12657053897931786,0.7302892989912166,0.5638462322762233,0.4096605491435848,0.12657053897931786
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2025-05-23,2025-05-26,0.10565493638217738,0.5799125545058097,0.14874141170507876,0.9387973111768774,0.533236171673122,0.5008118463498173,0.14874141170507876
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2025-05-29,2025-06-09,0.11421766341417039,0.508596918611014,0.1315903227720477,0.9899085545222315,0.45399657623446,0.44903112657547767,0.1315903227720477
0.0,v4.2_candidate_E,ETH_5y_full,0.1,2025-06-11,2025-07-15,0.11708576196573395,0.3200937587347709,0.05038755315603866,0.41479630138096246,0.2717623473999343,0.1672292703329111,0.05038755315603866
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-05-19,2021-07-31,0.05585405346996575,-0.3298036698055859,0.004678663941877467,1.0,0.010616746770414938,0.010616746770414938,0.004678663941877467
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-08-03,2021-08-03,0.053571669015024304,0.37712403971348923,0.12787152175473585,1.0,0.30791559968165466,0.30791559968165466,0.12787152175473585
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-09-07,2021-09-07,0.05350103729646716,0.4310913129854109,0.2059761428914909,1.0,0.3678792366504566,0.3678792366504566,0.1350236400099518
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-09-09,2021-10-19,0.07161165626836641,0.25567862955500364,0.09510616072573762,1.0,0.2441349139516154,0.2441349139516154,0.09510616072573762
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-10-21,2021-10-22,0.055891190107331346,0.631767002998231,0.2410767687557725,1.0,0.59085222555359,0.59085222555359,0.2410767687557725
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-10-24,2021-10-24,0.051262446638297265,0.6466049280686333,0.2476068488062266,1.0,0.6073388089651481,0.6073388089651481,0.2476068488062266
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-10-27,2021-10-27,0.061632223117879636,0.48037705919199636,0.1537278127458664,1.0,0.422641176879996,0.422641176879996,0.1537278127458664
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.05,2021-11-16,2023-05-17,0.13557061788483427,-0.06907952624799414,0.04609803443561495,1.0,0.14165188175407295,0.14165188175407295,0.04606937527423369
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2022-07-25,2022-07-27,0.1023583887377354,0.11921293850318791,0.02651317305148436,1.0,0.08103355850544856,0.08103355850544856,0.02651317305148436
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2022-07-30,2022-08-07,0.10450908057670039,0.3358401443425502,0.08183566953319193,1.0,0.2620446048250558,0.2620446048250558,0.08183566953319193
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2022-08-09,2022-08-09,0.10503989171140937,0.36288214519741185,0.08813968601441247,1.0,0.2920912724415687,0.2920912724415687,0.08813968601441247
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2022-08-17,2022-08-17,0.10022861306170538,0.4755611035793906,0.12559036951236618,1.0,0.4172901150882117,0.4172901150882117,0.12559036951236618
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2022-08-19,2023-01-19,0.13557061788483427,-0.11864578869782341,0.028722656338972676,1.0,0.08704846114404667,0.08704846114404667,0.028722656338972676
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-01-24,2023-01-28,0.10770482158778472,0.6837612299556656,0.20012598442430685,1.0,0.6486235888396286,0.6486235888396286,0.20012598442430685
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-01-30,2023-04-13,0.12767221056573275,0.419497604448977,0.11469688021262749,1.0,0.3795669521624311,0.3795669521624311,0.11469688021262749
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-04-17,2023-04-17,0.10174087712213453,0.7937092453037091,0.27923047407349927,1.0,0.7707880503374546,0.7707880503374546,0.27923047407349927
0.001,v4.2_candidate_C,ETH_extra_early_2y,0.1,2023-04-19,2023-05-17,0.1305189915763123,0.1645356453430718,0.03350199806918897,1.0,0.11929124338099718,0.11929124338099718,0.0329604387437775
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2023-05-18,2024-02-27,0.14993617929036385,0.1434386840478556,0.07863369540926385,1.0,0.24257113396889024,0.24257113396889024,0.07863369540926385
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2024-03-16,2025-07-17,0.11628898185621883,-0.03316609724315598,0.053939248027402804,1.0,0.16053146316829361,0.16053146316829361,0.053939248027402804
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-01,2025-08-03,0.05912292879346304,0.6657950618143847,0.22097992166714922,1.0,0.6286611797937608,0.6286611797937608,0.22097992166714922
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-19,2025-08-19,0.0572616696849334,0.6254927849593537,0.2056720929199342,1.0,0.5838808721770596,0.5838808721770596,0.2056720929199342
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-21,2025-08-21,0.051857604744923735,0.6681641174077375,0.23959630770554663,1.0,0.6312934637863751,0.6312934637863751,0.23959630770554663
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-25,2025-08-25,0.05152596860096548,0.5457431882242483,0.18882756770041179,1.0,0.49527020913805364,0.49527020913805364,0.18882756770041179
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2025-08-29,2025-09-11,0.05868953013671607,0.4810215739457739,0.16128998650358864,1.0,0.4233573043841933,0.4233573043841933,0.16128998650358864
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2025-09-15,2025-09-16,0.052550403435884796,0.5470836985692547,0.19502536119044064,1.0,0.4967596650769496,0.4967596650769496,0.19502536119044064
0.001,v4.2_candidate_C,ETH_3y_recent,0.05,2025-09-19,2026-05-16,0.09873296648837782,-0.23403450595158323,0.018633375855032133,1.0,0.04761771212345734,0.04761771212345734,0.018633375855032133
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2023-05-18,2024-02-18,0.14993617929036385,0.11949390748517826,0.06916908976496766,1.0,0.2222790157212195,0.2222790157212195,0.06916908976496766
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2024-06-11,2024-11-09,0.11628898185621883,-0.2260847306662431,0.010670243321354295,1.0,0.031164585338521556,0.031164585338521556,0.010670243321354295
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2024-11-14,2024-11-20,0.10841631200164004,0.5448928289704005,0.1486261959705817,1.0,0.49432536552266715,0.49432536552266715,0.1486261959705817
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2024-11-26,2024-11-26,0.10077217364872626,0.6171518648476906,0.17640337332211764,1.0,0.5746131831641007,0.5746131831641007,0.17640337332211764
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2024-12-21,2025-01-03,0.10204046910765352,0.09221243397854839,0.015918887170474627,1.0,0.050288884321346435,0.050288884321346435,0.015918887170474627
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2025-01-05,2025-01-05,0.10039809393244337,0.4110603171020093,0.11455681725328973,1.0,0.3456225745577881,0.3456225745577881,0.11455681725328973
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2025-01-07,2025-05-09,0.1112238221359847,-0.45518584363807,0.0026195802188766644,1.0,0.007860791859300047,0.007860791859300047,0.0026195802188766644
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2025-06-05,2025-06-08,0.10734760965623902,0.37150453590395105,0.08693334432697615,1.0,0.3016717065599456,0.3016717065599456,0.08693334432697615
0.001,v4.2_candidate_C,ETH_3y_recent,0.1,2025-06-12,2025-07-09,0.11430966843975066,0.21974956625458034,0.049359563577254816,1.0,0.1670722318456031,0.1670722318456031,0.049359563577254816
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2021-05-19,2021-07-31,0.05585405346996575,-0.3298036698055859,0.004678663941877467,1.0,0.010616746770414938,0.010616746770414938,0.004678663941877467
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2021-08-03,2021-08-03,0.053571669015024304,0.37712403971348923,0.12787152175473585,1.0,0.30791559968165466,0.30791559968165466,0.12787152175473585
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2021-09-07,2021-09-07,0.05350103729646716,0.4310913129854109,0.2059761428914909,1.0,0.3678792366504566,0.3678792366504566,0.1350236400099518
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2021-09-09,2021-10-19,0.07161165626836641,0.25567862955500364,0.09510616072573762,1.0,0.2441349139516154,0.2441349139516154,0.09510616072573762
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2021-10-21,2021-10-22,0.055891190107331346,0.631767002998231,0.2410767687557725,1.0,0.59085222555359,0.59085222555359,0.2410767687557725
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2021-10-24,2021-10-24,0.051262446638297265,0.6466049280686333,0.2476068488062266,1.0,0.6073388089651481,0.6073388089651481,0.2476068488062266
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2021-10-27,2021-10-27,0.061632223117879636,0.48037705919199636,0.1537278127458664,1.0,0.422641176879996,0.422641176879996,0.1537278127458664
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2021-11-16,2024-02-27,0.14993617929036385,0.0037984211676089954,0.05725534743137464,1.0,0.17625968287330285,0.17625968287330285,0.057236516231809975
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2024-03-16,2025-07-17,0.11628898185621883,-0.03316609724315598,0.053939248027402804,1.0,0.16053146316829361,0.16053146316829361,0.053939248027402804
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-01,2025-08-03,0.05912292879346304,0.6657950618143847,0.22097992166714922,1.0,0.6286611797937608,0.6286611797937608,0.22097992166714922
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-19,2025-08-19,0.0572616696849334,0.6254927849593537,0.2056720929199342,1.0,0.5838808721770596,0.5838808721770596,0.2056720929199342
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-21,2025-08-21,0.051857604744923735,0.6681641174077375,0.23959630770554663,1.0,0.6312934637863751,0.6312934637863751,0.23959630770554663
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-25,2025-08-25,0.05152596860096548,0.5457431882242483,0.18882756770041179,1.0,0.49527020913805364,0.49527020913805364,0.18882756770041179
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2025-08-29,2025-09-11,0.05868953013671607,0.4810215739457739,0.16128998650358864,1.0,0.4233573043841933,0.4233573043841933,0.16128998650358864
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2025-09-15,2025-09-16,0.052550403435884796,0.5470836985692547,0.19502536119044064,1.0,0.4967596650769496,0.4967596650769496,0.19502536119044064
0.001,v4.2_candidate_C,ETH_5y_full,0.05,2025-09-19,2026-05-16,0.09873296648837782,-0.23403450595158323,0.018633375855032133,1.0,0.04761771212345734,0.04761771212345734,0.018633375855032133
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2022-07-25,2022-07-27,0.1023583887377354,0.11921293850318791,0.02651317305148436,1.0,0.08103355850544856,0.08103355850544856,0.02651317305148436
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2022-07-30,2022-08-07,0.10450908057670039,0.3358401443425502,0.08183566953319193,1.0,0.2620446048250558,0.2620446048250558,0.08183566953319193
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2022-08-09,2022-08-09,0.10503989171140937,0.36288214519741185,0.08813968601441247,1.0,0.2920912724415687,0.2920912724415687,0.08813968601441247
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2022-08-17,2022-08-17,0.10022861306170538,0.4755611035793906,0.12559036951236618,1.0,0.4172901150882117,0.4172901150882117,0.12559036951236618
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2022-08-19,2023-01-19,0.13557061788483427,-0.11864578869782341,0.028722656338972676,1.0,0.08704846114404667,0.08704846114404667,0.028722656338972676
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2023-01-24,2023-01-28,0.10770482158778472,0.6837612299556656,0.20012598442430685,1.0,0.6486235888396286,0.6486235888396286,0.20012598442430685
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2023-01-30,2023-04-13,0.12767221056573275,0.419497604448977,0.11469688021262749,1.0,0.3795669521624311,0.3795669521624311,0.11469688021262749
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2023-04-17,2023-04-17,0.10174087712213453,0.7937092453037091,0.27923047407349927,1.0,0.7707880503374546,0.7707880503374546,0.27923047407349927
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2023-04-19,2024-02-18,0.14993617929036385,0.12376256891615509,0.06578887519249191,1.0,0.21251873664322457,0.21251873664322457,0.06573755094269801
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2024-06-11,2024-11-09,0.11628898185621883,-0.2260847306662431,0.010670243321354295,1.0,0.031164585338521556,0.031164585338521556,0.010670243321354295
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2024-11-14,2024-11-20,0.10841631200164004,0.5448928289704005,0.1486261959705817,1.0,0.49432536552266715,0.49432536552266715,0.1486261959705817
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2024-11-26,2024-11-26,0.10077217364872626,0.6171518648476906,0.17640337332211764,1.0,0.5746131831641007,0.5746131831641007,0.17640337332211764
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2024-12-21,2025-01-03,0.10204046910765352,0.09221243397854839,0.015918887170474627,1.0,0.050288884321346435,0.050288884321346435,0.015918887170474627
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2025-01-05,2025-01-05,0.10039809393244337,0.4110603171020093,0.11455681725328973,1.0,0.3456225745577881,0.3456225745577881,0.11455681725328973
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2025-01-07,2025-05-09,0.1112238221359847,-0.45518584363807,0.0026195802188766644,1.0,0.007860791859300047,0.007860791859300047,0.0026195802188766644
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2025-06-05,2025-06-08,0.10734760965623902,0.37150453590395105,0.08693334432697615,1.0,0.3016717065599456,0.3016717065599456,0.08693334432697615
0.001,v4.2_candidate_C,ETH_5y_full,0.1,2025-06-12,2025-07-09,0.11430966843975066,0.21974956625458034,0.049359563577254816,1.0,0.1670722318456031,0.1670722318456031,0.049359563577254816
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.05,2021-05-19,2021-07-31,0.055911266089142764,-0.3298036698055859,0.004608806153532035,1.0,0.010616746770414938,0.010616746770414938,0.004676424131702552
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.05,2021-08-03,2021-08-03,0.05367557899074493,0.37712403971348923,0.12780916318202695,1.0,0.30791559968165466,0.30791559968165466,0.12780916318202695
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.05,2021-09-07,2021-09-07,0.05350103729758893,0.4310913129854109,0.20597614288921712,1.0,0.3678792366504566,0.3678792366504566,0.1350236400092418
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.05,2021-09-09,2021-10-19,0.07175656026494681,0.25567862955500364,0.09521246601563121,1.0,0.2441349139516154,0.2441349139516154,0.0950823617480173
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.05,2021-10-21,2021-10-22,0.055915671402467115,0.631767002998231,0.24104868543174857,1.0,0.59085222555359,0.59085222555359,0.24104868543174857
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.05,2021-10-24,2021-10-24,0.05128757129958461,0.6466049280686333,0.2475779666809752,1.0,0.6073388089651481,0.6073388089651481,0.2475779666809752
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.05,2021-10-27,2021-10-27,0.06165584674617086,0.48037705919199636,0.1537100985119325,1.0,0.422641176879996,0.422641176879996,0.1537100985119325
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.05,2021-11-16,2023-05-17,0.13500892197939163,-0.06907952624799414,0.04632106364745322,1.0,0.14165188175407295,0.14165188175407295,0.0462414939727473
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.1,2022-07-25,2022-07-27,0.10228801263787735,0.11921293850318791,0.026524530009818748,1.0,0.08103355850544856,0.08103355850544856,0.026524530009818748
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.1,2022-07-30,2022-08-07,0.10452366076001474,0.3358401443425502,0.08207360196062209,1.0,0.2620446048250558,0.2620446048250558,0.08184000468036993
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.1,2022-08-09,2022-08-09,0.10527238797258887,0.36288214519741185,0.08801289405626236,1.0,0.2920912724415687,0.2920912724415687,0.08801289405626236
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.1,2022-08-17,2022-08-17,0.10046907263965754,0.4755611035793906,0.12540891845432992,1.0,0.4172901150882117,0.4172901150882117,0.12540891845432992
0.001,v4.2_candidate_D,ETH_extra_early_2y,0.1,2022-08-19,2023-01-19,0.13500892197939163,-0.11864578869782341,0.028812064749827317,1.0,0.08704846114404667,0.08704846114404667,0.028843351868614107
