diagnostic_type,state_mode,fee_rate,strategy_name,segment_name,segment_start_date,segment_end_date,segment_days,segment_total_return,segment_annualized_return,segment_max_drawdown,segment_sharpe,segment_total_turnover,segment_average_exposure,segment_total_fee_cost,segment_trade_count,segment_average_drawdown,segment_pct_position_gt_0,segment_pct_position_gt_0_05,segment_pct_position_gt_0_10,segment_pct_position_gt_0_20,segment_pct_rho_gt_0_5,segment_trend_persistence_gate_mean,segment_trend_persistence_gate_median,segment_pct_gate_eq_0,segment_pct_gate_gt_0,segment_pct_gate_gt_0_5,segment_base_exposure_C_mean,segment_base_exposure_E_mean,segment_exposure_reduction_from_gate_mean,gross_position_return,net_strategy_return,total_fee_cost,fee_drag,average_position_when_market_return_negative,average_position_when_market_return_positive,total_pnl_from_negative_return_days,total_pnl_from_positive_return_days
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_C,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.09675525606577284,-0.04960811033856816,0.1396301104386578,-0.4673204411019821,12.953233238712105,0.06618537093253932,0.02471704612096219,320.0,0.09487705506513379,0.4123287671232877,0.36027397260273974,0.27123287671232876,0.1410958904109589,0.40273972602739727,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_C,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.06614059122603504,-0.09675525606577284,0.02471704612096219,0.030614664839737807,0.072164849650898,0.06027106364435348,-0.7410954193194386,0.6749548280934035
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_C,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.1721164776270261,0.05436324269587689,0.11977793023844474,0.5782721666509791,22.303326581062347,0.0878694141995506,0.04847655279995729,522.0,0.0775407879325652,0.44018264840182647,0.3780821917808219,0.3150684931506849,0.18447488584474886,0.3406392694063927,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_C,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.2183165863669593,0.1721164776270261,0.04847655279995729,0.046200108739933216,0.08618740571750383,0.08949999436470024,-1.0269782490459516,1.2452948354129107
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_C,ETH_5y_full,2021-05-18,2026-05-16,1825,0.005334677545125954,0.0010646660664466179,0.15710938481666903,0.05716121038739514,30.694376102116372,0.06905299401373749,0.05917411988538858,842.0,0.10150566654952702,0.4284931506849315,0.36383561643835616,0.28,0.13315068493150686,0.5205479452054794,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_C,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.08722585724496443,0.005334677545125954,0.05917411988538858,0.08189117969983847,0.07102619120219243,0.06712469080248466,-1.6124923124744985,1.6997181697194628
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_D,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.09634374068567109,-0.049391637258366594,0.13903269189238598,-0.4653706825630483,12.808848775508174,0.06633608158871027,0.024440990052319103,274.0,0.09455212093033667,0.40684931506849314,0.36027397260273974,0.273972602739726,0.1410958904109589,0.40136986301369865,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_D,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.06598578565071414,-0.09634374068567109,0.024440990052319103,0.030357955034956946,0.07235898096138438,0.06037882689584733,-0.7412067663741512,0.6752209807234371
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_D,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.17043994700502907,0.053860301858862814,0.12032953750286157,0.5749290092459366,21.80481915982165,0.08810280820914707,0.04735849076198115,426.0,0.07767906475112844,0.5196347031963471,0.37625570776255707,0.3150684931506849,0.18447488584474886,0.3424657534246575,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_D,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.21580129925409836,0.17043994700502907,0.04735849076198115,0.04536135224906929,0.08645815684832443,0.08969717346721075,-1.0293188997729104,1.2451201990270087
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_D,ETH_5y_full,2021-05-18,2026-05-16,1825,0.005584858270333948,0.0011144847315400774,0.15672436677058899,0.057693665473877644,29.98411479763024,0.06918504483344236,0.05785412159869131,682.0,0.10134251195063614,0.4334246575342466,0.36273972602739724,0.2821917808219178,0.13315068493150686,0.5205479452054794,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_D,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.08603287912147586,0.005584858270333948,0.05785412159869131,0.08044802085114192,0.0711554471807932,0.06725947287535951,-1.6148129805845461,1.7008458597060223
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_E,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.06924516076747123,-0.03524363737131597,0.14358393939373626,-0.4112192337653205,8.616778464853795,0.04965386702070783,0.017091680149138963,256.0,0.08577853557242887,0.33424657534246577,0.26575342465753427,0.19452054794520549,0.10273972602739725,0.3726027397260274,0.26430159329244296,0.0,0.6438356164383562,0.3561643835616438,0.2821917808219178,0.17986322364883964,0.1347787210509038,0.0450845025979358,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_E,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.048203096575734725,-0.06924516076747123,0.017091680149138963,0.0210420641917365,0.055814480976185174,0.04356039872142099,-0.540442567177895,0.4922394706021601
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_E,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.15456261411909944,0.04907329092285706,0.12310644597391385,0.5719904649839912,13.439266175226845,0.06751580109736226,0.029634611505371826,383.0,0.0704688510562765,0.32968036529680367,0.28584474885844746,0.2493150684931507,0.1461187214611872,0.3452054794520548,0.27341086651290336,0.0,0.6547945205479452,0.3452054794520548,0.28036529680365296,0.20070787723369957,0.1567076969499363,0.04400018028376327,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_E,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.1828808563588771,0.15456261411909944,0.029634611505371826,0.028318242239777663,0.06511158497956698,0.069846507010117,-0.8034147481031881,0.9862956044620653
segment_metrics,reset_state_segment_metrics,0.002,v4.2_candidate_E,ETH_5y_full,2021-05-18,2026-05-16,1825,0.0007450325295279558,0.00014896211986803465,0.1451336186803417,0.0404957800057739,19.61447104391988,0.052907284614054736,0.038784528678357966,636.0,0.09560551755595248,0.3304109589041096,0.27287671232876715,0.21972602739726027,0.10410958904109589,0.5117808219178083,0.2692633197801046,0.0,0.6515068493150685,0.34849315068493153,0.2810958904109589,0.19156567744352085,0.1477912473751409,0.04377443006837994,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,v4.2_candidate_E,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.0547927218147671,0.0007450325295279558,0.038784528678357966,0.05404768928523914,0.05500067444062039,0.05086152337509243,-1.2341349838528406,1.2889277056676076
segment_metrics,reset_state_segment_metrics,0.002,true_buy_and_hold,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.4460105955503564,-0.25569535507989494,0.7930253453633335,0.10157050859385487,1.0,1.0,0.002,1.0,0.46977675565264493,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,true_buy_and_hold,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,0.17896882028160732,-0.4460105955503564,0.002,0.6249794158319637,1.0,1.0,-11.730490544480467,11.909459364762077
segment_metrics,reset_state_segment_metrics,0.002,true_buy_and_hold,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.1955000658573529,0.06132860158799036,0.6375196811651249,0.4135201424506676,1.0,1.0,0.002,1.0,0.24863602218100186,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,true_buy_and_hold,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.8087408675259184,0.1955000658573529,0.002,0.6132408016685655,1.0,1.0,-12.378189965040455,13.186930832566375
segment_metrics,reset_state_segment_metrics,0.002,true_buy_and_hold,ETH_5y_full,2021-05-18,2026-05-16,1825,-0.33637534691440407,-0.07873514812200388,0.7930253453633335,0.2641037085693082,1.0,1.0,0.002,1.0,0.44897476717951257,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,true_buy_and_hold,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.9877141828764351,-0.33637534691440407,0.002,1.324089529790839,1.0,1.0,-24.108676014452016,25.09639019732845
segment_metrics,reset_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.1094172992534902,-0.05629310654922637,0.5193367154483008,0.08543242284784644,0.5,0.49931506849315066,0.001,1.0,0.25480679719469385,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,0.07538544319173113,-0.1094172992534902,0.001,0.18480274244522132,0.5,0.4986376021798365,-5.865245272240234,5.940630715431966
segment_metrics,reset_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.2861000176954829,0.08748910515579733,0.3778080637128195,0.4196066543745232,0.5,0.4995433789954338,0.001,1.0,0.12603347342460622,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.410286619305075,0.2861000176954829,0.001,0.1241866016095921,0.49907235621521334,0.5,-6.183178796978112,6.593465416283188
segment_metrics,reset_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_5y_full,2021-05-18,2026-05-16,1825,0.13974448378694526,0.026506017949993854,0.5193367154483008,0.2565931884968967,0.5,0.4997260273972603,0.001,1.0,0.21354462826126114,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.479758124489145,0.13974448378694526,0.001,0.34001364070219975,0.5,0.49945828819068255,-12.054338007226008,12.534096131715152
