fee_rate,strategy_name,segment_name,horizon,diagnostic,value,count
0.0,v4.2_candidate_D,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_eq_0,0.00017705111798941377,433
0.0,v4.2_candidate_D,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.012712063149395766,32
0.0,v4.2_candidate_D,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.003013723666656848,61
0.0,v4.2_candidate_D,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.006394717063274823,96
0.0,v4.2_candidate_D,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_gt_0_20,0.000792083841087642,108
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,pct_days_tau_gt_0_and_forward_negative,0.2219178082191781,162
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,pct_days_tau_gt_0_1_and_forward_negative,0.18493150684931506,135
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,pct_days_tau_gt_0_25_and_forward_negative,0.16575342465753426,121
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,pct_days_position_gt_0_05_and_forward_negative,0.16712328767123288,122
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,pct_days_position_gt_0_10_and_forward_negative,0.13150684931506848,96
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_le_0,0.0011554012444437718,386
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,-0.010322698181088125,43
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.02915579996895711,40
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.0033996087740917795,114
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.00043620030918929014,147
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_eq_0,0.000191957611060666,433
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.030060538549928982,32
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.004594982039405807,61
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.00668915786754504,96
0.0,v4.2_candidate_D,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_gt_0_20,0.007486899850148162,108
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,pct_days_tau_gt_0_and_forward_negative,0.2356164383561644,172
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,pct_days_tau_gt_0_1_and_forward_negative,0.20410958904109588,149
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,pct_days_tau_gt_0_25_and_forward_negative,0.17397260273972603,127
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,pct_days_position_gt_0_05_and_forward_negative,0.17671232876712328,129
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,pct_days_position_gt_0_10_and_forward_negative,0.13561643835616438,99
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_le_0,0.011277233472887477,386
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0033564999376099742,43
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.03447309580207243,40
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.011272018072764995,114
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.007788546085867925,147
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_eq_0,0.01177204205252044,433
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_to_0_05,0.016695355339313416,32
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.005296525327944237,61
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.004379938418904449,96
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_gt_0_20,0.004464812029797838,108
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_days_tau_gt_0_and_forward_negative,0.24405850091407677,267
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_days_tau_gt_0_1_and_forward_negative,0.21663619744058502,237
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_days_tau_gt_0_25_and_forward_negative,0.17824497257769653,195
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_days_position_gt_0_05_and_forward_negative,0.18190127970749542,199
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_days_position_gt_0_10_and_forward_negative,0.14351005484460694,157
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_le_0,0.00038609852544798637,548
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,-3.435486993658912e-05,65
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.00028945258061500366,85
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.00021551620125283857,141
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0026126276941504573,255
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_eq_0,0.0005789998687713494,543
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_to_0_05,-0.00035514128862874954,148
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.005855487628834113,71
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.004515164768538758,171
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_gt_0_20,0.001257069328449477,161
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_days_tau_gt_0_and_forward_negative,0.25412844036697246,277
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_days_tau_gt_0_1_and_forward_negative,0.23027522935779818,251
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_days_tau_gt_0_25_and_forward_negative,0.18807339449541285,205
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_days_position_gt_0_05_and_forward_negative,0.19357798165137616,211
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_days_position_gt_0_10_and_forward_negative,0.14587155963302753,159
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_le_0,0.0015915932218139796,546
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.014003742716204677,63
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.004221938877978432,85
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.006180333306950513,141
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0138806391136254,255
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_eq_0,0.0038864766397886364,539
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_to_0_05,-0.0027620801749758343,148
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.01183438802456522,71
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.0050076572754893045,171
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_gt_0_20,0.01464860854648089,161
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_days_tau_gt_0_and_forward_negative,0.26325581395348835,283
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_days_tau_gt_0_1_and_forward_negative,0.2297674418604651,247
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_days_tau_gt_0_25_and_forward_negative,0.1841860465116279,198
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_days_position_gt_0_05_and_forward_negative,0.18604651162790697,200
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_days_position_gt_0_10_and_forward_negative,0.14790697674418604,159
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_le_0,0.006532715102227909,546
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.028901515619945556,61
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.006849881262735867,77
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.013922127234640761,136
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_gt_0_5,0.05167634152919749,255
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_eq_0,0.01635827048327929,537
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_to_0_05,-0.018858747726206285,143
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.017479449788432844,66
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.022714452384359228,168
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_gt_0_20,0.05212036585520954,161
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_days_tau_gt_0_and_forward_negative,0.24287280701754385,443
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_days_tau_gt_0_1_and_forward_negative,0.21326754385964913,389
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_days_tau_gt_0_25_and_forward_negative,0.1825657894736842,333
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_days_position_gt_0_05_and_forward_negative,0.18530701754385964,338
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_days_position_gt_0_10_and_forward_negative,0.1474780701754386,269
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_le_0,0.0002949079477094374,934
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,9.726252230284729e-05,108
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.003432005003931866,125
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0012165148166618852,255
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.00138004608499071,402
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_eq_0,0.0004006762938855112,976
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.0019679172781311644,180
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.0017568369544026837,132
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.0005925106267630887,267
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_gt_0_20,0.0010703837052707477,269
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_days_tau_gt_0_and_forward_negative,0.2412087912087912,439
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_days_tau_gt_0_1_and_forward_negative,0.21208791208791208,386
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_days_tau_gt_0_25_and_forward_negative,0.17912087912087912,326
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_days_position_gt_0_05_and_forward_negative,0.18296703296703296,333
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_days_position_gt_0_10_and_forward_negative,0.1401098901098901,255
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_le_0,0.001410938604576963,932
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.004135469522019861,106
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.006458937553040942,125
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0018975356707198413,255
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_gt_0_5,0.008645376936625997,402
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_eq_0,0.0022406672370733995,972
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.003073052042785022,180
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.004242027616214972,132
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.0008020608195668428,267
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_gt_0_20,0.011773275686986709,269
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_days_tau_gt_0_and_forward_negative,0.2520775623268698,455
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_days_tau_gt_0_1_and_forward_negative,0.21939058171745152,396
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_days_tau_gt_0_25_and_forward_negative,0.18005540166204986,325
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_days_position_gt_0_05_and_forward_negative,0.18227146814404432,329
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_days_position_gt_0_10_and_forward_negative,0.14293628808864267,258
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_le_0,0.008497719491792923,932
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.018339634135902956,104
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.016293715293278284,117
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.002433596974463736,250
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_gt_0_5,0.029931718446076554,402
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_eq_0,0.014311015936352913,970
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_to_0_05,-0.01235742602279697,175
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.0065398081971021205,127
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.012861946637717888,264
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_gt_0_20,0.03298728104798105,269
0.001,v4.1_default,ETH_extra_early_2y,1d,pct_days_tau_gt_0_and_forward_negative,0.2410958904109589,176
0.001,v4.1_default,ETH_extra_early_2y,1d,pct_days_tau_gt_0_1_and_forward_negative,0.12054794520547946,88
0.001,v4.1_default,ETH_extra_early_2y,1d,pct_days_tau_gt_0_25_and_forward_negative,0.0,0
0.001,v4.1_default,ETH_extra_early_2y,1d,pct_days_position_gt_0_05_and_forward_negative,0.11095890410958904,81
0.001,v4.1_default,ETH_extra_early_2y,1d,pct_days_position_gt_0_10_and_forward_negative,0.021917808219178082,16
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_le_0,0.00016544567672310367,386
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0021681167839013673,183
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.0019980676234151395,161
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,,0
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_gt_0_5,,0
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_eq_0,0.00016544567672310367,386
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.0015293722684554297,198
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.0017666231402156134,121
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.017660025001446065,25
0.001,v4.1_default,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_gt_0_20,,0
0.001,v4.1_default,ETH_extra_early_2y,5d,pct_days_tau_gt_0_and_forward_negative,0.2219178082191781,162
0.001,v4.1_default,ETH_extra_early_2y,5d,pct_days_tau_gt_0_1_and_forward_negative,0.10136986301369863,74
0.001,v4.1_default,ETH_extra_early_2y,5d,pct_days_tau_gt_0_25_and_forward_negative,0.0,0
0.001,v4.1_default,ETH_extra_early_2y,5d,pct_days_position_gt_0_05_and_forward_negative,0.09178082191780822,67
0.001,v4.1_default,ETH_extra_early_2y,5d,pct_days_position_gt_0_10_and_forward_negative,0.023287671232876714,17
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_le_0,0.0011554012444437718,386
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.007518376098382746,183
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.0020501422002292555,161
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,,0
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_gt_0_5,,0
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_eq_0,0.0011554012444437718,386
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.0058250640711813755,198
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.011771604366725105,121
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.06127747530802072,25
0.001,v4.1_default,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_gt_0_20,,0
0.001,v4.1_default,ETH_extra_early_2y,20d,pct_days_tau_gt_0_and_forward_negative,0.2356164383561644,172
0.001,v4.1_default,ETH_extra_early_2y,20d,pct_days_tau_gt_0_1_and_forward_negative,0.11232876712328767,82
0.001,v4.1_default,ETH_extra_early_2y,20d,pct_days_tau_gt_0_25_and_forward_negative,0.0,0
0.001,v4.1_default,ETH_extra_early_2y,20d,pct_days_position_gt_0_05_and_forward_negative,0.10273972602739725,75
0.001,v4.1_default,ETH_extra_early_2y,20d,pct_days_position_gt_0_10_and_forward_negative,0.023287671232876714,17
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_le_0,0.011277233472887477,386
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.020484266337438314,183
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.012952010091170568,161
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,,0
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_gt_0_5,,0
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_eq_0,0.011277233472887477,386
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_to_0_05,0.015555869320622912,198
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.0037453531049253664,121
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.0747961094442622,25
0.001,v4.1_default,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_gt_0_20,,0
0.001,v4.1_default,ETH_3y_recent,1d,pct_days_tau_gt_0_and_forward_negative,0.24405850091407677,267
0.001,v4.1_default,ETH_3y_recent,1d,pct_days_tau_gt_0_1_and_forward_negative,0.11882998171846434,130
0.001,v4.1_default,ETH_3y_recent,1d,pct_days_tau_gt_0_25_and_forward_negative,0.018281535648994516,20
0.001,v4.1_default,ETH_3y_recent,1d,pct_days_position_gt_0_05_and_forward_negative,0.10968921389396709,120
0.001,v4.1_default,ETH_3y_recent,1d,pct_days_position_gt_0_10_and_forward_negative,0.03016453382084095,33
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_le_0,0.00038609852544798637,548
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,-0.0008473656898849185,269
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.0025391716212401,230
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.005381439136752826,47
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_gt_0_5,,0
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_eq_0,0.00038609852544798637,548
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.0006382858431836069,301
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.00016957984856943312,170
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.004737746627933463,66
0.001,v4.1_default,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_gt_0_20,0.008372427914987206,9
0.001,v4.1_default,ETH_3y_recent,5d,pct_days_tau_gt_0_and_forward_negative,0.25412844036697246,277
0.001,v4.1_default,ETH_3y_recent,5d,pct_days_tau_gt_0_1_and_forward_negative,0.11834862385321102,129
0.001,v4.1_default,ETH_3y_recent,5d,pct_days_tau_gt_0_25_and_forward_negative,0.01651376146788991,18
0.001,v4.1_default,ETH_3y_recent,5d,pct_days_position_gt_0_05_and_forward_negative,0.10642201834862386,116
0.001,v4.1_default,ETH_3y_recent,5d,pct_days_position_gt_0_10_and_forward_negative,0.026605504587155965,29
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_le_0,0.0015915932218139796,546
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,-0.0011754132462001863,267
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.012208650055304584,230
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.014837293366012297,47
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_gt_0_5,,0
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_eq_0,0.0015915932218139796,546
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.0009646673348657709,299
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.006867375668995444,170
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.018895336860823973,66
0.001,v4.1_default,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_gt_0_20,0.05428059272430102,9
0.001,v4.1_default,ETH_3y_recent,20d,pct_days_tau_gt_0_and_forward_negative,0.26325581395348835,283
0.001,v4.1_default,ETH_3y_recent,20d,pct_days_tau_gt_0_1_and_forward_negative,0.11534883720930232,124
0.001,v4.1_default,ETH_3y_recent,20d,pct_days_tau_gt_0_25_and_forward_negative,0.01581395348837209,17
0.001,v4.1_default,ETH_3y_recent,20d,pct_days_position_gt_0_05_and_forward_negative,0.09767441860465116,105
0.001,v4.1_default,ETH_3y_recent,20d,pct_days_position_gt_0_10_and_forward_negative,0.026046511627906978,28
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_le_0,0.006532715102227909,546
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0022094707126864874,252
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.04319624974207998,230
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.06558653267672694,47
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_gt_0_5,,0
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_eq_0,0.006532715102227909,546
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_to_0_05,0.0034832650109097247,284
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.04209676036849281,170
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.08898438938461392,66
0.001,v4.1_default,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_gt_0_20,-0.04935279211612219,9
0.001,v4.1_default,ETH_5y_full,1d,pct_days_tau_gt_0_and_forward_negative,0.24287280701754385,443
0.001,v4.1_default,ETH_5y_full,1d,pct_days_tau_gt_0_1_and_forward_negative,0.11951754385964912,218
0.001,v4.1_default,ETH_5y_full,1d,pct_days_tau_gt_0_25_and_forward_negative,0.010964912280701754,20
0.001,v4.1_default,ETH_5y_full,1d,pct_days_position_gt_0_05_and_forward_negative,0.11019736842105263,201
0.001,v4.1_default,ETH_5y_full,1d,pct_days_position_gt_0_10_and_forward_negative,0.0268640350877193,49
0.001,v4.1_default,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_le_0,0.0002949079477094374,934
0.001,v4.1_default,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0003735044267143963,452
0.001,v4.1_default,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.000670896638146766,391
0.001,v4.1_default,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.005381439136752826,47
0.001,v4.1_default,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_gt_0_5,,0
0.001,v4.1_default,ETH_5y_full,1d,avg_forward_return_conditional_position:position_eq_0,0.0002949079477094374,934
0.001,v4.1_default,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.0009918632223495808,499
